# Residuals         
# Time              	p                   	Ux                  	Uy                  	Uz                  
5278                	9.713262654230e-05	9.600634337150e-05	1.402396739010e-04	1.523955577630e-04
5279                	9.682780658940e-05	9.599496828130e-05	1.403137585220e-04	1.528345065080e-04
5280                	9.713024538770e-05	9.597730316320e-05	1.402299567200e-04	1.523837001710e-04
5281                	9.682592233850e-05	9.596593350790e-05	1.403040603190e-04	1.528217546050e-04
5282                	9.712792835450e-05	9.594827877490e-05	1.402202239120e-04	1.523718212490e-04
5283                	9.682394632650e-05	9.593691486970e-05	1.402943493290e-04	1.528089909920e-04
5284                	9.712556550470e-05	9.591927012020e-05	1.402104724910e-04	1.523599690540e-04
5285                	9.682175262550e-05	9.590791165310e-05	1.402846229430e-04	1.527962497700e-04
5286                	9.712302373090e-05	9.589027637590e-05	1.402007030030e-04	1.523481043850e-04
5287                	9.681947774580e-05	9.587892345650e-05	1.402748606450e-04	1.527834872570e-04
5288                	9.712032386150e-05	9.586129729960e-05	1.401908923460e-04	1.523361828080e-04
5289                	9.681719039110e-05	9.584995012690e-05	1.402650563200e-04	1.527706934030e-04
5290                	9.711766703290e-05	9.583233369020e-05	1.401810329490e-04	1.523242509900e-04
5291                	9.681487880520e-05	9.582099273260e-05	1.402552132600e-04	1.527578758780e-04
5292                	9.711509158410e-05	9.580338589990e-05	1.401711515950e-04	1.523122826590e-04
5293                	9.681253506870e-05	9.579205147620e-05	1.402453684790e-04	1.527451309150e-04
5294                	9.711268277060e-05	9.577445369960e-05	1.401612944310e-04	1.523003133450e-04
5295                	9.681010795720e-05	9.576312582690e-05	1.402355484090e-04	1.527323808560e-04
5296                	9.711020013630e-05	9.574553589890e-05	1.401514534430e-04	1.522883178620e-04
5297                	9.680756201990e-05	9.573421422230e-05	1.402257309750e-04	1.527196263210e-04
5298                	9.710762740260e-05	9.571663167390e-05	1.401415988370e-04	1.522763053450e-04
5299                	9.680496143310e-05	9.570531572210e-05	1.402158999710e-04	1.527068710510e-04
5300                	9.710496512400e-05	9.568774033890e-05	1.401317342170e-04	1.522642895750e-04
5301                	9.680235229120e-05	9.567642994300e-05	1.402060533290e-04	1.526940983660e-04
5302                	9.710218767290e-05	9.565886189680e-05	1.401219182240e-04	1.522522689300e-04
5303                	9.679978686350e-05	9.564755723740e-05	1.401962523010e-04	1.526813202700e-04
5304                	9.709933063810e-05	9.562999714560e-05	1.401120854700e-04	1.522402669350e-04
5305                	9.679725452730e-05	9.561869841480e-05	1.401863752580e-04	1.526685341780e-04
5306                	9.709642363450e-05	9.560114676700e-05	1.401021743670e-04	1.522282407410e-04
5307                	9.679474897350e-05	9.558985429490e-05	1.401764617360e-04	1.526557342790e-04
5308                	9.709351935010e-05	9.557231113750e-05	1.400922273260e-04	1.522161902810e-04
5309                	9.679226252700e-05	9.556102506140e-05	1.401665053150e-04	1.526428954060e-04
5310                	9.709060854650e-05	9.554349071270e-05	1.400822534360e-04	1.522041333430e-04
5311                	9.678975623920e-05	9.553221159010e-05	1.401565569410e-04	1.526300936640e-04
5312                	9.708764890930e-05	9.551468601270e-05	1.400722966680e-04	1.521920701010e-04
5313                	9.678718822480e-05	9.550341350220e-05	1.401466036930e-04	1.526172520660e-04
5314                	9.708462808150e-05	9.548589672090e-05	1.400623557630e-04	1.521800041580e-04
5315                	9.678459054090e-05	9.547463060940e-05	1.401366826630e-04	1.526044386010e-04
5316                	9.708161306880e-05	9.545712237280e-05	1.400524153790e-04	1.521679497810e-04
5317                	9.678198962110e-05	9.544586258470e-05	1.401267478720e-04	1.525916093500e-04
5318                	9.707861796360e-05	9.542836294440e-05	1.400424414600e-04	1.521558480770e-04
5319                	9.677939231480e-05	9.541710918630e-05	1.401167936150e-04	1.525787569510e-04
5320                	9.707561387140e-05	9.539961806130e-05	1.400324606050e-04	1.521437362680e-04
5321                	9.677675687710e-05	9.538837005210e-05	1.401068411480e-04	1.525658907620e-04
5322                	9.707257980410e-05	9.537088718850e-05	1.400224544950e-04	1.521316084270e-04
5323                	9.677417824040e-05	9.535964483450e-05	1.400968418240e-04	1.525529898100e-04
5324                	9.706967322140e-05	9.534217006830e-05	1.400123999280e-04	1.521194267320e-04
5325                	9.677170994800e-05	9.533093361480e-05	1.400867834560e-04	1.525400144110e-04
5326                	9.706685008450e-05	9.531346717700e-05	1.400023058010e-04	1.521072035360e-04
5327                	9.676924175450e-05	9.530223666820e-05	1.400767190990e-04	1.525270283890e-04
5328                	9.706400226290e-05	9.528477832840e-05	1.399922186930e-04	1.520949501690e-04
5329                	9.676673324530e-05	9.527355372520e-05	1.400666794400e-04	1.525140354820e-04
5330                	9.706110873910e-05	9.525610353790e-05	1.399821498350e-04	1.520827160090e-04
5331                	9.676418470930e-05	9.524488497730e-05	1.400566642500e-04	1.525010584920e-04
5332                	9.705819172300e-05	9.522744291360e-05	1.399720862290e-04	1.520704829380e-04
5333                	9.676161020290e-05	9.521623005120e-05	1.400466235690e-04	1.524880860570e-04
5334                	9.705520100040e-05	9.519879607050e-05	1.399620082810e-04	1.520582544520e-04
5335                	9.675891967960e-05	9.518758892120e-05	1.400365806250e-04	1.524751226660e-04
5336                	9.705211169940e-05	9.517016291700e-05	1.399519121940e-04	1.520460282890e-04
5337                	9.675625727330e-05	9.515896167060e-05	1.400265125210e-04	1.524621502430e-04
5338                	9.704910390150e-05	9.514154341200e-05	1.399417974730e-04	1.520338048080e-04
5339                	9.675367439760e-05	9.513034755250e-05	1.400164359020e-04	1.524491764160e-04
5340                	9.704615556410e-05	9.511293697050e-05	1.399316789510e-04	1.520215576640e-04
5341                	9.675110749930e-05	9.510174644240e-05	1.400063563990e-04	1.524361837950e-04
5342                	9.704322314190e-05	9.508434372480e-05	1.399215338390e-04	1.520092879150e-04
5343                	9.674855523220e-05	9.507315928330e-05	1.399962522870e-04	1.524231812520e-04
5344                	9.704022592810e-05	9.505576477660e-05	1.399113683880e-04	1.519970386690e-04
5345                	9.674603925380e-05	9.504458559880e-05	1.399861461750e-04	1.524102453430e-04
5346                	9.703746429980e-05	9.502719895790e-05	1.399012294340e-04	1.519848517370e-04
5347                	9.674346387790e-05	9.501602540910e-05	1.399760479790e-04	1.523973135450e-04
5348                	9.703459922760e-05	9.499864734470e-05	1.398910912230e-04	1.519726754120e-04
5349                	9.674088751920e-05	9.498747972760e-05	1.399659591760e-04	1.523843809750e-04
5350                	9.703165127750e-05	9.497011000540e-05	1.398809215950e-04	1.519604420470e-04
5351                	9.673831352790e-05	9.495894792510e-05	1.399558494890e-04	1.523714155720e-04
5352                	9.702867515990e-05	9.494158665650e-05	1.398707352470e-04	1.519481882580e-04
5353                	9.673572201190e-05	9.493043024940e-05	1.399457277610e-04	1.523584276900e-04
5354                	9.702563328130e-05	9.491307685230e-05	1.398605381610e-04	1.519358911650e-04
5355                	9.673307362910e-05	9.490192573080e-05	1.399356287190e-04	1.523453847260e-04
5356                	9.702255471430e-05	9.488458102990e-05	1.398503927870e-04	1.519235745980e-04
5357                	9.673037856300e-05	9.487343591400e-05	1.399255449880e-04	1.523323390500e-04
5358                	9.701944867970e-05	9.485609952010e-05	1.398402345350e-04	1.519112690370e-04
5359                	9.672766486750e-05	9.484495965270e-05	1.399154366890e-04	1.523192936030e-04
5360                	9.701634623480e-05	9.482763164000e-05	1.398300486960e-04	1.518989567210e-04
5361                	9.672495538940e-05	9.481649734020e-05	1.399053154140e-04	1.523062288180e-04
5362                	9.701325040500e-05	9.479917724540e-05	1.398198387180e-04	1.518866302840e-04
5363                	9.672220465260e-05	9.478804847490e-05	1.398951640850e-04	1.522931496500e-04
5364                	9.701009056690e-05	9.477073646140e-05	1.398096158410e-04	1.518742783790e-04
5365                	9.671942967370e-05	9.475961329200e-05	1.398849692650e-04	1.522800470340e-04
5366                	9.700685277270e-05	9.474230949670e-05	1.397993305350e-04	1.518618394890e-04
5367                	9.671663095950e-05	9.473119143650e-05	1.398746674370e-04	1.522668416500e-04
5368                	9.700349746940e-05	9.471389567770e-05	1.397889642970e-04	1.518493390630e-04
5369                	9.671369151250e-05	9.470278308020e-05	1.398643462380e-04	1.522535992240e-04
5370                	9.700007504870e-05	9.468549537650e-05	1.397786007310e-04	1.518368420620e-04
5371                	9.671066080730e-05	9.467438792250e-05	1.398540438230e-04	1.522403836030e-04
5372                	9.699662458690e-05	9.465710791340e-05	1.397682543090e-04	1.518243690230e-04
5373                	9.670760629100e-05	9.464600603330e-05	1.398437711650e-04	1.522271751430e-04
5374                	9.699320591310e-05	9.462873380490e-05	1.397579147580e-04	1.518119127670e-04
5375                	9.670451038820e-05	9.461763755620e-05	1.398334863070e-04	1.522140032750e-04
5376                	9.698982409820e-05	9.460037354830e-05	1.397475447420e-04	1.517994433790e-04
5377                	9.670143718160e-05	9.458928291310e-05	1.398231721330e-04	1.522008254330e-04
5378                	9.698651635080e-05	9.457202696570e-05	1.397371984200e-04	1.517869690770e-04
5379                	9.669840418940e-05	9.456094160020e-05	1.398128858870e-04	1.521876349220e-04
5380                	9.698327365160e-05	9.454369374200e-05	1.397268560590e-04	1.517744945540e-04
5381                	9.669546618260e-05	9.453261337470e-05	1.398026177640e-04	1.521744420400e-04
5382                	9.698008259440e-05	9.451537296600e-05	1.397165999760e-04	1.517620089410e-04
5383                	9.669259394870e-05	9.450429768800e-05	1.397923537470e-04	1.521612592860e-04
5384                	9.697689343550e-05	9.448706498800e-05	1.397063867210e-04	1.517495484610e-04
5385                	9.668971842790e-05	9.447599460090e-05	1.397821298910e-04	1.521480978040e-04
5386                	9.697370015710e-05	9.445876929800e-05	1.396961863420e-04	1.517370828050e-04
5387                	9.668658569130e-05	9.444770399060e-05	1.397718727650e-04	1.521349458890e-04
5388                	9.697068151970e-05	9.443048595810e-05	1.396859330790e-04	1.517245749940e-04
5389                	9.668291791640e-05	9.441942627560e-05	1.397615711000e-04	1.521217945290e-04
5390                	9.696774984810e-05	9.440221507440e-05	1.396756084060e-04	1.517120209730e-04
5391                	9.667921649110e-05	9.439116120400e-05	1.397512921050e-04	1.521086640470e-04
5392                	9.696454946280e-05	9.437395762650e-05	1.396652847570e-04	1.516994438060e-04
5393                	9.667572270540e-05	9.436290951160e-05	1.397410122180e-04	1.520954984970e-04
5394                	9.696124616580e-05	9.434571388050e-05	1.396549583720e-04	1.516868695150e-04
5395                	9.667237778700e-05	9.433467099860e-05	1.397307332250e-04	1.520822836360e-04
5396                	9.695789873920e-05	9.431748238470e-05	1.396445723180e-04	1.516742532960e-04
5397                	9.666910401480e-05	9.430644458010e-05	1.397203731870e-04	1.520690127840e-04
5398                	9.695450441730e-05	9.428926419130e-05	1.396341489390e-04	1.516616112500e-04
5399                	9.666587197830e-05	9.427823210080e-05	1.397099912650e-04	1.520557192600e-04
5400                	9.695112317400e-05	9.426105958430e-05	1.396237277000e-04	1.516489522660e-04
5401                	9.666270324470e-05	9.425003284420e-05	1.396995644750e-04	1.520424049820e-04
5402                	9.694778414410e-05	9.423286820170e-05	1.396132891840e-04	1.516362721540e-04
5403                	9.665959921950e-05	9.422184691210e-05	1.396891216920e-04	1.520290616380e-04
5404                	9.694450969750e-05	9.420468997720e-05	1.396028719360e-04	1.516235973750e-04
5405                	9.665655098510e-05	9.419367412520e-05	1.396786917100e-04	1.520157242710e-04
5406                	9.694127927390e-05	9.417652509860e-05	1.395924597960e-04	1.516109025790e-04
5407                	9.665356016190e-05	9.416551486370e-05	1.396682424840e-04	1.520023660930e-04
5408                	9.693806503170e-05	9.414837377870e-05	1.395820279790e-04	1.515981976260e-04
5409                	9.665050549870e-05	9.413736878890e-05	1.396577786910e-04	1.519889926210e-04
5410                	9.693480921680e-05	9.412023548250e-05	1.395715953940e-04	1.515854963840e-04
5411                	9.664725465840e-05	9.410923564570e-05	1.396473184530e-04	1.519755792330e-04
5412                	9.693147322630e-05	9.409211034020e-05	1.395611531170e-04	1.515727872950e-04
5413                	9.664393663560e-05	9.408111582540e-05	1.396368508090e-04	1.519621267200e-04
5414                	9.692802486710e-05	9.406399899330e-05	1.395506980130e-04	1.515600817480e-04
5415                	9.664061845810e-05	9.405300924380e-05	1.396263806900e-04	1.519486288780e-04
5416                	9.692441005890e-05	9.403590091060e-05	1.395402495010e-04	1.515473872210e-04
5417                	9.663723996220e-05	9.402491541790e-05	1.396158603320e-04	1.519350993550e-04
5418                	9.692068111540e-05	9.400781462670e-05	1.395297513530e-04	1.515346675550e-04
5419                	9.663351611710e-05	9.399683334060e-05	1.396053085490e-04	1.519215451170e-04
5420                	9.691639444500e-05	9.397973578370e-05	1.395193349860e-04	1.515220326300e-04
5421                	9.662961012160e-05	9.396875980930e-05	1.395949099440e-04	1.519082062750e-04
5422                	9.691222228550e-05	9.395167259640e-05	1.395089268620e-04	1.515094342130e-04
5423                	9.662584514630e-05	9.394070097750e-05	1.395844409050e-04	1.518948543530e-04
5424                	9.690818081310e-05	9.392362109050e-05	1.394984542500e-04	1.514967300460e-04
5425                	9.662230579620e-05	9.391265364330e-05	1.395739395240e-04	1.518813842250e-04
5426                	9.690426009880e-05	9.389558203210e-05	1.394879163750e-04	1.514839510640e-04
5427                	9.661885306710e-05	9.388461983520e-05	1.395633904350e-04	1.518678824830e-04
5428                	9.690057313020e-05	9.386755650920e-05	1.394773809280e-04	1.514711962990e-04
5429                	9.661550475800e-05	9.385659947140e-05	1.395528463110e-04	1.518543842690e-04
5430                	9.689691460400e-05	9.383954411570e-05	1.394668798980e-04	1.514584563290e-04
5431                	9.661225651680e-05	9.382859189150e-05	1.395423271810e-04	1.518408597190e-04
5432                	9.689322666090e-05	9.381154422700e-05	1.394563973710e-04	1.514457175890e-04
5433                	9.660912590960e-05	9.380059683760e-05	1.395318249380e-04	1.518273354890e-04
5434                	9.688955695810e-05	9.378355600290e-05	1.394458988920e-04	1.514329461990e-04
5435                	9.660606756620e-05	9.377261303130e-05	1.395212811310e-04	1.518137661000e-04
5436                	9.688603035950e-05	9.375557952310e-05	1.394353456510e-04	1.514201219420e-04
5437                	9.660304544680e-05	9.374464169960e-05	1.395106972350e-04	1.518001725680e-04
5438                	9.688253603830e-05	9.372761553780e-05	1.394247660130e-04	1.514072731960e-04
5439                	9.660012564800e-05	9.371668271980e-05	1.395000850990e-04	1.517865998380e-04
5440                	9.687904408200e-05	9.369966367380e-05	1.394141513650e-04	1.513944239970e-04
5441                	9.659721507620e-05	9.368873593930e-05	1.394894763050e-04	1.517730122590e-04
5442                	9.687557398500e-05	9.367172393600e-05	1.394035087640e-04	1.513815401860e-04
5443                	9.659402148520e-05	9.366080130770e-05	1.394788690890e-04	1.517594089620e-04
5444                	9.687154546960e-05	9.364379115420e-05	1.393930064500e-04	1.513688001060e-04
5445                	9.659080154290e-05	9.363287041790e-05	1.394685121360e-04	1.517460258400e-04
5446                	9.686783657690e-05	9.361586920780e-05	1.393825318640e-04	1.513561471810e-04
5447                	9.658804020940e-05	9.360495310270e-05	1.394579858750e-04	1.517326103350e-04
5448                	9.686446693890e-05	9.358795905630e-05	1.393718881830e-04	1.513433277900e-04
5449                	9.658475605620e-05	9.357704682760e-05	1.394472254400e-04	1.517189887180e-04
5450                	9.686038074600e-05	9.356005994360e-05	1.393610220840e-04	1.513302271390e-04
5451                	9.658031012210e-05	9.354915269370e-05	1.394362164420e-04	1.517050997170e-04
5452                	9.685497055190e-05	9.353217410270e-05	1.393498913490e-04	1.513168232520e-04
5453                	9.657428873100e-05	9.352127257740e-05	1.394248393710e-04	1.516909221210e-04
5454                	9.684813182690e-05	9.350430338380e-05	1.393385251990e-04	1.513030958210e-04
5455                	9.656688017250e-05	9.349340910700e-05	1.394133118730e-04	1.516764963190e-04
5456                	9.684005284920e-05	9.347645074250e-05	1.393270633070e-04	1.512892014600e-04
5457                	9.655863909290e-05	9.346556399410e-05	1.394017884790e-04	1.516619979330e-04
5458                	9.683165052110e-05	9.344861698480e-05	1.393157143360e-04	1.512754006980e-04
5459                	9.655067413520e-05	9.343773755930e-05	1.393905399900e-04	1.516476719570e-04
5460                	9.682392294020e-05	9.342080137810e-05	1.393046243210e-04	1.512619784250e-04
5461                	9.654382418340e-05	9.340992814140e-05	1.393795431470e-04	1.516336041530e-04
5462                	9.681746093270e-05	9.339300111390e-05	1.392937410460e-04	1.512488821820e-04
5463                	9.653834277870e-05	9.338213260920e-05	1.393687504580e-04	1.516197852580e-04
5464                	9.681205935130e-05	9.336521149660e-05	1.392829921870e-04	1.512359840600e-04
5465                	9.653388096770e-05	9.335434594130e-05	1.393580421080e-04	1.516060966450e-04
5466                	9.680737692420e-05	9.333742879460e-05	1.392722713890e-04	1.512231592440e-04
5467                	9.653004879510e-05	9.332656510580e-05	1.393473432220e-04	1.515924431140e-04
5468                	9.680308737810e-05	9.330965143890e-05	1.392615194040e-04	1.512103233820e-04
5469                	9.652653591790e-05	9.329879027350e-05	1.393365866560e-04	1.515787550210e-04
5470                	9.679899675340e-05	9.328188121630e-05	1.392507093850e-04	1.511974412520e-04
5471                	9.652314922340e-05	9.327102404060e-05	1.393257605290e-04	1.515650291060e-04
5472                	9.679498442160e-05	9.325412168890e-05	1.392398433040e-04	1.511844979320e-04
5473                	9.651981086350e-05	9.324327019880e-05	1.393148962880e-04	1.515512416820e-04
5474                	9.679098318460e-05	9.322637638430e-05	1.392289575700e-04	1.511715049120e-04
5475                	9.651653146460e-05	9.321553250170e-05	1.393039972160e-04	1.515374031210e-04
5476                	9.678698631870e-05	9.319864833710e-05	1.392180369040e-04	1.511584506990e-04
5477                	9.651323064830e-05	9.318781255270e-05	1.392930446650e-04	1.515235346410e-04
5478                	9.678302873520e-05	9.317093834410e-05	1.392071046480e-04	1.511453919360e-04
5479                	9.650995753100e-05	9.316011022880e-05	1.392820850700e-04	1.515096496290e-04
5480                	9.677915623830e-05	9.314324466510e-05	1.391961067240e-04	1.511322837060e-04
5481                	9.650666970340e-05	9.313242301920e-05	1.392710143280e-04	1.514957031050e-04
5482                	9.677521819850e-05	9.311556538560e-05	1.391850589370e-04	1.511191107620e-04
5483                	9.650327423190e-05	9.310474903240e-05	1.392599487820e-04	1.514817111730e-04
5484                	9.677121386720e-05	9.308789874050e-05	1.391740217460e-04	1.511059172240e-04
5485                	9.649997167220e-05	9.307708684960e-05	1.392489129620e-04	1.514677230880e-04
5486                	9.676727870340e-05	9.306024516260e-05	1.391630081420e-04	1.510925740740e-04
5487                	9.649687918500e-05	9.304943519460e-05	1.392378467900e-04	1.514535392280e-04
5488                	9.676340637790e-05	9.303260151620e-05	1.391519377260e-04	1.510792163610e-04
5489                	9.649395757020e-05	9.302179298550e-05	1.392267594870e-04	1.514393339260e-04
5490                	9.675949724650e-05	9.300496662930e-05	1.391408688580e-04	1.510658724110e-04
5491                	9.649117458980e-05	9.299416005960e-05	1.392156770950e-04	1.514251708280e-04
5492                	9.675561525670e-05	9.297734095980e-05	1.391298053540e-04	1.510525483090e-04
5493                	9.648817325990e-05	9.296653641330e-05	1.392046181820e-04	1.514110241990e-04
5494                	9.675174612400e-05	9.294972448210e-05	1.391187530580e-04	1.510392002330e-04
5495                	9.648489162290e-05	9.293892263420e-05	1.391936008060e-04	1.513968978760e-04
5496                	9.674776120200e-05	9.292211749930e-05	1.391076806120e-04	1.510258095110e-04
5497                	9.648134874530e-05	9.291131873000e-05	1.391825739350e-04	1.513827382530e-04
5498                	9.674375215870e-05	9.289452101400e-05	1.390965989110e-04	1.510123757490e-04
5499                	9.647768586090e-05	9.288372638020e-05	1.391715257460e-04	1.513685618340e-04
5500                	9.673971368890e-05	9.286693637260e-05	1.390854901540e-04	1.509988884750e-04
5501                	9.647401443060e-05	9.285614619960e-05	1.391604237040e-04	1.513543189910e-04
5502                	9.673566741810e-05	9.283936407440e-05	1.390743478030e-04	1.509853862450e-04
5503                	9.647043106390e-05	9.282857852690e-05	1.391492921830e-04	1.513400825940e-04
5504                	9.673161798050e-05	9.281180406330e-05	1.390632146600e-04	1.509718971420e-04
5505                	9.646704913600e-05	9.280102300750e-05	1.391381473470e-04	1.513258370110e-04
5506                	9.672752085010e-05	9.278425615210e-05	1.390520845650e-04	1.509584332960e-04
5507                	9.646378758410e-05	9.277347943940e-05	1.391270136300e-04	1.513115957700e-04
5508                	9.672333068930e-05	9.275671981570e-05	1.390409339530e-04	1.509449969650e-04
5509                	9.646052452350e-05	9.274594713860e-05	1.391158685530e-04	1.512973455300e-04
5510                	9.671907965850e-05	9.272919421740e-05	1.390297882380e-04	1.509315479840e-04
5511                	9.645724820290e-05	9.271842532700e-05	1.391047107180e-04	1.512830925390e-04
5512                	9.671480316360e-05	9.270167882710e-05	1.390186182000e-04	1.509180673530e-04
5513                	9.645391925110e-05	9.269091350900e-05	1.390935387130e-04	1.512688513200e-04
5514                	9.671056389230e-05	9.267417309640e-05	1.390074207640e-04	1.509045568410e-04
5515                	9.645061920130e-05	9.266341141500e-05	1.390823311360e-04	1.512546022880e-04
5516                	9.670631230380e-05	9.264667702920e-05	1.389961573570e-04	1.508909514620e-04
5517                	9.644730391820e-05	9.263591909530e-05	1.390710139310e-04	1.512402952240e-04
5518                	9.670201661210e-05	9.261919123410e-05	1.389847982900e-04	1.508772582770e-04
5519                	9.644384388720e-05	9.260843740460e-05	1.390596562040e-04	1.512259130670e-04
5520                	9.669769226410e-05	9.259171647310e-05	1.389734221680e-04	1.508635589760e-04
5521                	9.644022761560e-05	9.258096640640e-05	1.390482705160e-04	1.512114678600e-04
5522                	9.669334896390e-05	9.256425243430e-05	1.389620733220e-04	1.508498567810e-04
5523                	9.643655326260e-05	9.255350628080e-05	1.390368984950e-04	1.511970256300e-04
5524                	9.668898554020e-05	9.253679928600e-05	1.389507246610e-04	1.508361637240e-04
5525                	9.643288798060e-05	9.252605680410e-05	1.390255568190e-04	1.511825884370e-04
5526                	9.668460257740e-05	9.250935689640e-05	1.389393875510e-04	1.508224853250e-04
5527                	9.642923162020e-05	9.249861807520e-05	1.390142378960e-04	1.511681715680e-04
5528                	9.668018486330e-05	9.248192454910e-05	1.389280439930e-04	1.508088022130e-04
5529                	9.642558621780e-05	9.247118906460e-05	1.390029081660e-04	1.511537324890e-04
5530                	9.667579690960e-05	9.245450265480e-05	1.389166917580e-04	1.507950858420e-04
5531                	9.642197280250e-05	9.244377090370e-05	1.389915788780e-04	1.511393052970e-04
5532                	9.667146214360e-05	9.242709083950e-05	1.389053349810e-04	1.507813846610e-04
5533                	9.641838842990e-05	9.241636260140e-05	1.389802498710e-04	1.511248921190e-04
5534                	9.666710389660e-05	9.239968901780e-05	1.388939818850e-04	1.507676803420e-04
5535                	9.641485065920e-05	9.238896387840e-05	1.389689138930e-04	1.511104688360e-04
5536                	9.666225973890e-05	9.237229663050e-05	1.388826202000e-04	1.507540005080e-04
5537                	9.641128720760e-05	9.236157398660e-05	1.389575767230e-04	1.510960322980e-04
5538                	9.665708297660e-05	9.234491273810e-05	1.388712857740e-04	1.507403651800e-04
5539                	9.640751276100e-05	9.233419134960e-05	1.389462156000e-04	1.510814909890e-04
5540                	9.665208488110e-05	9.231753598910e-05	1.388598214270e-04	1.507266511810e-04
5541                	9.640388203710e-05	9.230681711870e-05	1.389348003470e-04	1.510669554010e-04
5542                	9.664702343020e-05	9.229016670160e-05	1.388482378950e-04	1.507128990460e-04
5543                	9.640009280640e-05	9.227944944460e-05	1.389232706010e-04	1.510523023090e-04
5544                	9.664220773540e-05	9.226280764540e-05	1.388365740040e-04	1.506991164780e-04
5545                	9.639636176430e-05	9.225209325480e-05	1.389117029390e-04	1.510376928780e-04
5546                	9.663700547840e-05	9.223545862040e-05	1.388248882910e-04	1.506853048210e-04
5547                	9.639221451110e-05	9.222474621370e-05	1.388999774090e-04	1.510229512180e-04
5548                	9.663172971240e-05	9.220812052930e-05	1.388131412930e-04	1.506714586180e-04
5549                	9.638813642450e-05	9.219741108310e-05	1.388883203940e-04	1.510082148720e-04
5550                	9.662612417010e-05	9.218079139440e-05	1.388014901420e-04	1.506576256280e-04
5551                	9.638399802730e-05	9.217008369090e-05	1.388766850580e-04	1.509934196010e-04
5552                	9.662085900200e-05	9.215347200900e-05	1.387898902410e-04	1.506438176810e-04
5553                	9.638010186990e-05	9.214276682780e-05	1.388651524660e-04	1.509787470460e-04
5554                	9.661559332390e-05	9.212616081280e-05	1.387782995710e-04	1.506300000580e-04
5555                	9.637614515820e-05	9.211545736640e-05	1.388536121510e-04	1.509640223520e-04
5556                	9.661065274490e-05	9.209885890010e-05	1.387667121700e-04	1.506161680450e-04
5557                	9.637235451080e-05	9.208815831360e-05	1.388421002610e-04	1.509493753680e-04
5558                	9.660566401120e-05	9.207156576040e-05	1.387551014650e-04	1.506023452770e-04
5559                	9.636851423130e-05	9.206086745870e-05	1.388305305810e-04	1.509346359040e-04
5560                	9.660092521700e-05	9.204428285610e-05	1.387434563100e-04	1.505884920950e-04
5561                	9.636481097850e-05	9.203358738540e-05	1.388189567380e-04	1.509199053970e-04
5562                	9.659600256200e-05	9.201700889200e-05	1.387317777880e-04	1.505745887360e-04
5563                	9.636098957850e-05	9.200631563960e-05	1.388073307540e-04	1.509050668510e-04
5564                	9.659116897970e-05	9.198974554560e-05	1.387200744280e-04	1.505606841980e-04
5565                	9.635723872330e-05	9.197905566460e-05	1.387957271160e-04	1.508903138860e-04
5566                	9.658614303630e-05	9.196249186050e-05	1.387083954420e-04	1.505467934240e-04
5567                	9.635188965370e-05	9.195180403600e-05	1.387840984080e-04	1.508754631720e-04
5568                	9.658020360620e-05	9.193524599910e-05	1.386965028500e-04	1.505324980240e-04
5569                	9.634354434870e-05	9.192455919290e-05	1.387721946980e-04	1.508604338330e-04
5570                	9.657214065830e-05	9.190800299470e-05	1.386840421690e-04	1.505171809640e-04
5571                	9.633519543470e-05	9.189731217830e-05	1.387596089380e-04	1.508448900250e-04
5572                	9.656502762610e-05	9.188076519510e-05	1.386713311180e-04	1.505015470890e-04
5573                	9.632572377660e-05	9.187007283990e-05	1.387469976210e-04	1.508295742530e-04
5574                	9.655845501570e-05	9.185353296690e-05	1.386584744580e-04	1.504857766800e-04
5575                	9.631638968530e-05	9.184283888520e-05	1.387344690700e-04	1.508140365640e-04
5576                	9.655274067400e-05	9.182630805870e-05	1.386455275400e-04	1.504700092920e-04
5577                	9.630719865080e-05	9.181561223830e-05	1.387218743350e-04	1.507985080020e-04
5578                	9.654692018490e-05	9.179909078490e-05	1.386325211570e-04	1.504541733840e-04
5579                	9.629917406430e-05	9.178839659760e-05	1.387093291560e-04	1.507828386430e-04
5580                	9.654132366520e-05	9.177188923930e-05	1.386197340960e-04	1.504386455260e-04
5581                	9.629145652520e-05	9.176119235100e-05	1.386968330400e-04	1.507671872700e-04
5582                	9.653532468930e-05	9.174469672460e-05	1.386070342980e-04	1.504231821740e-04
5583                	9.628435275050e-05	9.173400004950e-05	1.386844346850e-04	1.507515391920e-04
5584                	9.652891210630e-05	9.171751548940e-05	1.385944446340e-04	1.504078655850e-04
5585                	9.627698015170e-05	9.170681681200e-05	1.386720651330e-04	1.507360193710e-04
5586                	9.652190847550e-05	9.169033994080e-05	1.385817603540e-04	1.503924533990e-04
5587                	9.626951634630e-05	9.167964154180e-05	1.386596512030e-04	1.507205240280e-04
5588                	9.651468824220e-05	9.166317217710e-05	1.385690921000e-04	1.503769414070e-04
5589                	9.626211510800e-05	9.165247252260e-05	1.386472116930e-04	1.507050246230e-04
5590                	9.650735242040e-05	9.163601018150e-05	1.385563622360e-04	1.503613090070e-04
5591                	9.625473185200e-05	9.162531023420e-05	1.386347179700e-04	1.506894890490e-04
5592                	9.650036305070e-05	9.160885570790e-05	1.385435912320e-04	1.503456774340e-04
5593                	9.624728834160e-05	9.159815519560e-05	1.386221778470e-04	1.506739470380e-04
5594                	9.649392578060e-05	9.158170902220e-05	1.385308020920e-04	1.503300446390e-04
