# Residuals         
# Time              	p                   	Ux                  	Uy                  	Uz                  
2091                	6.664744955970e-04	2.363373957350e-04	2.342706532610e-04	1.356215539320e-04
2092                	6.259551605740e-04	2.426169485580e-04	2.362802414680e-04	1.350496642680e-04
2093                	5.809019830680e-04	2.284387088280e-04	2.375218207160e-04	1.345440863280e-04
2094                	5.958722194540e-04	2.168764604060e-04	2.329721437820e-04	1.344460184050e-04
2095                	7.382099421220e-04	2.144382564760e-04	2.232738295070e-04	1.342539305890e-04
2096                	6.099006455460e-04	2.092216079470e-04	2.183431713690e-04	1.344600454660e-04
2097                	5.532805162760e-04	2.164796334760e-04	2.220520255620e-04	1.344478145800e-04
2098                	5.538149406250e-04	2.096501395190e-04	2.221011288540e-04	1.340025085980e-04
2099                	4.802056143950e-04	1.996315458610e-04	2.128229879350e-04	1.334602218730e-04
2100                	5.197750445130e-04	1.884261807630e-04	2.089555700130e-04	1.330105555900e-04
2101                	5.252098946930e-04	2.096585079910e-04	2.062859996520e-04	1.330966844990e-04
2102                	5.120560735240e-04	2.026482978310e-04	2.005822187320e-04	1.325955826940e-04
2103                	5.281323280580e-04	2.050148642090e-04	1.976773618950e-04	1.317753987980e-04
2104                	5.307668331800e-04	2.071131508390e-04	1.984646377500e-04	1.315974971920e-04
2105                	5.209155560010e-04	2.170464487210e-04	2.072004615950e-04	1.315117502810e-04
2106                	6.043617396190e-04	2.122117685960e-04	2.153715217540e-04	1.307350952860e-04
2107                	5.836357244590e-04	2.215886105270e-04	2.195390433210e-04	1.301912004720e-04
2108                	5.418399322400e-04	2.182874126180e-04	2.155326683890e-04	1.306253238690e-04
2109                	5.572244895680e-04	2.153424269380e-04	2.128347016580e-04	1.308080849280e-04
2110                	5.726472362780e-04	2.123499597050e-04	2.052596970290e-04	1.301630250960e-04
2111                	6.553907205850e-04	2.003884743110e-04	2.108063572840e-04	1.295396422860e-04
2112                	6.249172280040e-04	1.945197685740e-04	2.095345774100e-04	1.299963840510e-04
2113                	5.980646376040e-04	2.070305846670e-04	2.146243099970e-04	1.298132498240e-04
2114                	6.114580426820e-04	2.151569141010e-04	2.256445073120e-04	1.307803986130e-04
2115                	6.182032641610e-04	2.109850631770e-04	2.246153565960e-04	1.314828271490e-04
2116                	5.773679150780e-04	2.098373123900e-04	2.090742449260e-04	1.318120993890e-04
2117                	5.147422447050e-04	2.043107507380e-04	2.130802631050e-04	1.315408956680e-04
2118                	5.903165325270e-04	1.975242558770e-04	1.989250616500e-04	1.326504627770e-04
2119                	5.607634918900e-04	2.262505977770e-04	2.275271044110e-04	1.333245727780e-04
2120                	5.991847647470e-04	2.260368531880e-04	2.177834237270e-04	1.345497856960e-04
2121                	6.030015863550e-04	2.232508001050e-04	2.247362991360e-04	1.356923745300e-04
2122                	6.527567735910e-04	2.291229800230e-04	2.179621841530e-04	1.365453577050e-04
