# Residuals         
# Time              	p                   	Ux                  	Uy                  	Uz                  
2164                	2.832584468440e-03	8.812754209530e-03	8.819516244130e-03	9.480103913150e-03
2165                	2.832588318450e-03	8.812787660630e-03	8.819549438750e-03	9.480112625350e-03
2166                	2.832592148310e-03	8.812820655170e-03	8.819582257630e-03	9.480121138150e-03
2167                	2.832595926330e-03	8.812853197690e-03	8.819614679590e-03	9.480129473990e-03
2168                	2.832599626020e-03	8.812885301650e-03	8.819646723860e-03	9.480137610370e-03
2169                	2.832603224890e-03	8.812917000630e-03	8.819678428530e-03	9.480145542070e-03
2170                	2.832606715300e-03	8.812948306990e-03	8.819709820320e-03	9.480153285210e-03
2171                	2.832610101050e-03	8.812979229850e-03	8.819740869130e-03	9.480160800100e-03
2172                	2.832613390110e-03	8.813009781250e-03	8.819771583560e-03	9.480168095530e-03
2173                	2.832616606220e-03	8.813039953280e-03	8.819801956260e-03	9.480175199270e-03
2174                	2.832619906640e-03	8.813069702440e-03	8.819831960610e-03	9.480181801180e-03
2175                	2.832623195010e-03	8.813098980280e-03	8.819861565180e-03	9.480188570300e-03
2176                	2.832626430910e-03	8.813127847090e-03	8.819890809280e-03	9.480195546010e-03
2177                	2.832629648220e-03	8.813156392400e-03	8.819919772280e-03	9.480202483720e-03
2178                	2.832632856860e-03	8.813184677370e-03	8.819948574060e-03	9.480209220280e-03
2179                	2.832636043030e-03	8.813212694430e-03	8.819977204430e-03	9.480215868920e-03
2180                	2.832639193520e-03	8.813240373900e-03	8.820005527030e-03	9.480222659060e-03
2181                	2.832642300330e-03	8.813267675350e-03	8.820033457720e-03	9.480229798570e-03
2182                	2.832645365210e-03	8.813294641190e-03	8.820061026190e-03	9.480237324400e-03
2183                	2.832648395760e-03	8.813321383140e-03	8.820088332330e-03	9.480245100710e-03
2184                	2.832651404040e-03	8.813347983520e-03	8.820115463560e-03	9.480252919720e-03
2185                	2.832654405360e-03	8.813374436860e-03	8.820142424780e-03	9.480260611980e-03
2186                	2.832657415090e-03	8.813400663880e-03	8.820169140820e-03	9.480268104910e-03
2187                	2.832660332300e-03	8.813426574290e-03	8.820195542730e-03	9.480275199710e-03
2188                	2.832663188160e-03	8.813452011010e-03	8.820221536380e-03	9.480282251250e-03
2189                	2.832666033140e-03	8.813477048150e-03	8.820247140970e-03	9.480289331660e-03
2190                	2.832668877720e-03	8.813501829790e-03	8.820272450020e-03	9.480296317500e-03
2191                	2.832671724670e-03	8.813526392730e-03	8.820297488780e-03	9.480303104460e-03
2192                	2.832674579260e-03	8.813550712300e-03	8.820322317330e-03	9.480309792050e-03
2193                	2.832677404660e-03	8.813574713700e-03	8.820346842530e-03	9.480316488940e-03
2194                	2.832680184030e-03	8.813598343670e-03	8.820371023550e-03	9.480323274720e-03
2195                	2.832682941350e-03	8.813621624900e-03	8.820394880750e-03	9.480330137320e-03
2196                	2.832685640500e-03	8.813644637790e-03	8.820418492610e-03	9.480337000830e-03
2197                	2.832688279160e-03	8.813667426310e-03	8.820441884330e-03	9.480343822980e-03
2198                	2.832690893690e-03	8.813689984040e-03	8.820465040540e-03	9.480350560770e-03
2199                	2.832693431980e-03	8.813712292450e-03	8.820487954270e-03	9.480357137560e-03
2200                	2.832695978040e-03	8.813734244750e-03	8.820510622510e-03	9.480363504390e-03
2201                	2.832698488190e-03	8.813755844180e-03	8.820533022490e-03	9.480369696160e-03
2202                	2.832700958770e-03	8.813777123950e-03	8.820555110450e-03	9.480375788250e-03
2203                	2.832703426860e-03	8.813798122270e-03	8.820576877470e-03	9.480381817000e-03
2204                	2.832705935790e-03	8.813818834350e-03	8.820598325090e-03	9.480387285000e-03
2205                	2.832708443790e-03	8.813839146120e-03	8.820619449340e-03	9.480393107360e-03
2206                	2.832710929920e-03	8.813859161460e-03	8.820640302880e-03	9.480399116360e-03
2207                	2.832713382580e-03	8.813879032760e-03	8.820661032520e-03	9.480404944630e-03
2208                	2.832715789230e-03	8.813898814540e-03	8.820681698290e-03	9.480410369110e-03
2209                	2.832718142720e-03	8.813918394170e-03	8.820702194590e-03	9.480415480240e-03
2210                	2.832720438340e-03	8.813937584810e-03	8.820722344940e-03	9.480420646800e-03
2211                	2.832722664120e-03	8.813956287800e-03	8.820742054700e-03	9.480426200940e-03
2212                	2.832724821900e-03	8.813974554890e-03	8.820761385740e-03	9.480432268770e-03
2213                	2.832726935020e-03	8.813992563630e-03	8.820780520920e-03	9.480438779510e-03
2214                	2.832729067940e-03	8.814010466810e-03	8.820799617450e-03	9.480445542680e-03
2215                	2.832731243880e-03	8.814028295850e-03	8.820818711880e-03	9.480452333450e-03
2216                	2.832733473090e-03	8.814045983800e-03	8.820837734140e-03	9.480459096120e-03
2217                	2.832735744940e-03	8.814063427900e-03	8.820856572510e-03	9.480465764970e-03
2218                	2.832738043990e-03	8.814080541350e-03	8.820875123940e-03	9.480472341310e-03
2219                	2.832740349610e-03	8.814097282500e-03	8.820893330950e-03	9.480478884500e-03
2220                	2.832742654320e-03	8.814113677670e-03	8.820911216700e-03	9.480485420080e-03
2221                	2.832744952690e-03	8.814129788450e-03	8.820928838670e-03	9.480491963330e-03
2222                	2.832747236940e-03	8.814145666280e-03	8.820946248230e-03	9.480498513870e-03
2223                	2.832749496860e-03	8.814161335430e-03	8.820963465480e-03	9.480505061390e-03
2224                	2.832751722560e-03	8.814176801010e-03	8.820980490940e-03	9.480511577750e-03
2225                	2.832753907790e-03	8.814192060300e-03	8.820997305660e-03	9.480518021110e-03
2226                	2.832756052740e-03	8.814207104220e-03	8.821013923990e-03	9.480524368950e-03
2227                	2.832758171980e-03	8.814221882330e-03	8.821030328370e-03	9.480530579840e-03
2228                	2.832760263730e-03	8.814236429300e-03	8.821046503560e-03	9.480536724170e-03
2229                	2.832762333170e-03	8.814250740170e-03	8.821062441340e-03	9.480542802390e-03
2230                	2.832764387190e-03	8.814264824740e-03	8.821078151030e-03	9.480548824240e-03
2231                	2.832766431750e-03	8.814278698770e-03	8.821093653360e-03	9.480554792100e-03
2232                	2.832768470610e-03	8.814292376890e-03	8.821108971900e-03	9.480560704370e-03
2233                	2.832770509800e-03	8.814305868200e-03	8.821124122720e-03	9.480566558090e-03
2234                	2.832772539030e-03	8.814319177290e-03	8.821139108580e-03	9.480572347520e-03
2235                	2.832774546380e-03	8.814332300780e-03	8.821153928830e-03	9.480578063280e-03
2236                	2.832776529160e-03	8.814345229520e-03	8.821168582540e-03	9.480583701370e-03
2237                	2.832778489400e-03	8.814357986910e-03	8.821183064540e-03	9.480589275320e-03
2238                	2.832780427080e-03	8.814370570310e-03	8.821197372590e-03	9.480594803650e-03
2239                	2.832782340940e-03	8.814382978230e-03	8.821211512220e-03	9.480600292250e-03
2240                	2.832784231500e-03	8.814395215880e-03	8.821225492630e-03	9.480605730530e-03
2241                	2.832786095580e-03	8.814407290980e-03	8.821239316380e-03	9.480611101220e-03
2242                	2.832787939370e-03	8.814419209010e-03	8.821252983730e-03	9.480616398990e-03
2243                	2.832789770910e-03	8.814430971400e-03	8.821266493970e-03	9.480621636460e-03
2244                	2.832791592520e-03	8.814442574670e-03	8.821279840530e-03	9.480626826190e-03
2245                	2.832793406510e-03	8.814454014040e-03	8.821293022310e-03	9.480631964930e-03
2246                	2.832795211280e-03	8.814465294680e-03	8.821306057910e-03	9.480637043750e-03
2247                	2.832797008840e-03	8.814476411120e-03	8.821318933090e-03	9.480642090900e-03
2248                	2.832798797460e-03	8.814487361610e-03	8.821331643300e-03	9.480647127380e-03
2249                	2.832800574920e-03	8.814498159830e-03	8.821344200240e-03	9.480652138540e-03
2250                	2.832802339180e-03	8.814508821200e-03	8.821356624900e-03	9.480657084770e-03
2251                	2.832804089070e-03	8.814519357680e-03	8.821368929630e-03	9.480661935480e-03
2252                	2.832805823690e-03	8.814529769580e-03	8.821381113410e-03	9.480666673110e-03
2253                	2.832807541130e-03	8.814540047180e-03	8.821393163490e-03	9.480671289800e-03
2254                	2.832809239010e-03	8.814550182340e-03	8.821405067860e-03	9.480675784010e-03
2255                	2.832810915310e-03	8.814560172620e-03	8.821416821920e-03	9.480680158680e-03
2256                	2.832812570590e-03	8.814570020420e-03	8.821428432600e-03	9.480684421700e-03
2257                	2.832814245240e-03	8.814579731280e-03	8.821439913640e-03	9.480688590580e-03
2258                	2.832815889980e-03	8.814589302200e-03	8.821451268210e-03	9.480692678350e-03
2259                	2.832817507740e-03	8.814598742540e-03	8.821462495300e-03	9.480696685520e-03
2260                	2.832819100420e-03	8.814608066220e-03	8.821473594170e-03	9.480700601770e-03
2261                	2.832820673300e-03	8.814617277640e-03	8.821484560670e-03	9.480704422170e-03
2262                	2.832822221260e-03	8.814626377050e-03	8.821495404110e-03	9.480708162540e-03
2263                	2.832823747200e-03	8.814635374990e-03	8.821506139810e-03	9.480711845490e-03
2264                	2.832825254840e-03	8.814644282250e-03	8.821516780690e-03	9.480715491600e-03
2265                	2.832826745250e-03	8.814653105920e-03	8.821527333600e-03	9.480719126860e-03
2266                	2.832828221530e-03	8.814661849520e-03	8.821537805220e-03	9.480722781060e-03
2267                	2.832829691070e-03	8.814670512320e-03	8.821548197130e-03	9.480726481510e-03
2268                	2.832831157650e-03	8.814679098500e-03	8.821558513110e-03	9.480730233780e-03
2269                	2.832832615390e-03	8.814687615970e-03	8.821568762650e-03	9.480734013790e-03
2270                	2.832834066160e-03	8.814696054130e-03	8.821578941070e-03	9.480737813590e-03
2271                	2.832835514380e-03	8.814704395200e-03	8.821589036080e-03	9.480741651680e-03
2272                	2.832836962650e-03	8.814712638450e-03	8.821599044810e-03	9.480745514750e-03
2273                	2.832838411610e-03	8.814720787850e-03	8.821608969140e-03	9.480749374730e-03
2274                	2.832839857460e-03	8.814728844420e-03	8.821618809620e-03	9.480753186320e-03
2275                	2.832841303050e-03	8.814736807420e-03	8.821628547560e-03	9.480757020890e-03
2276                	2.832842748820e-03	8.814744681230e-03	8.821638190700e-03	9.480760833040e-03
2277                	2.832844192350e-03	8.814752467580e-03	8.821647755060e-03	9.480764567930e-03
2278                	2.832845629980e-03	8.814760169280e-03	8.821657246480e-03	9.480768198470e-03
2279                	2.832847057130e-03	8.814767780650e-03	8.821666637390e-03	9.480771728650e-03
2280                	2.832848469160e-03	8.814775287570e-03	8.821675921330e-03	9.480775178900e-03
2281                	2.832849860160e-03	8.814782685100e-03	8.821685086790e-03	9.480778567530e-03
2282                	2.832851229450e-03	8.814789981700e-03	8.821694134690e-03	9.480781902210e-03
2283                	2.832852579430e-03	8.814797190500e-03	8.821703075720e-03	9.480785182140e-03
2284                	2.832853911790e-03	8.814804319620e-03	8.821711920590e-03	9.480788403720e-03
2285                	2.832855228570e-03	8.814811370730e-03	8.821720674370e-03	9.480791564730e-03
2286                	2.832856531310e-03	8.814818340290e-03	8.821729336270e-03	9.480794665140e-03
2287                	2.832857821480e-03	8.814825223440e-03	8.821737902710e-03	9.480797705430e-03
2288                	2.832859097110e-03	8.814832020910e-03	8.821746373380e-03	9.480800681830e-03
2289                	2.832860357380e-03	8.814838734780e-03	8.821754750780e-03	9.480803588070e-03
2290                	2.832861610240e-03	8.814845366740e-03	8.821763038990e-03	9.480806418140e-03
2291                	2.832862854810e-03	8.814851922050e-03	8.821771240080e-03	9.480809165600e-03
2292                	2.832864086160e-03	8.814858402810e-03	8.821779347140e-03	9.480811823950e-03
2293                	2.832865303130e-03	8.814864805530e-03	8.821787355670e-03	9.480814391260e-03
2294                	2.832866506310e-03	8.814871125100e-03	8.821795264140e-03	9.480816871440e-03
2295                	2.832867692720e-03	8.814877358430e-03	8.821803073630e-03	9.480819272300e-03
2296                	2.832868859910e-03	8.814883506440e-03	8.821810787850e-03	9.480821601660e-03
2297                	2.832870007340e-03	8.814889572300e-03	8.821818410980e-03	9.480823866000e-03
2298                	2.832871135270e-03	8.814895558470e-03	8.821825944280e-03	9.480826070060e-03
2299                	2.832872244230e-03	8.814901468210e-03	8.821833396240e-03	9.480828216060e-03
2300                	2.832873336270e-03	8.814907302700e-03	8.821840771400e-03	9.480830305780e-03
2301                	2.832874412860e-03	8.814913067540e-03	8.821848071850e-03	9.480832332260e-03
2302                	2.832875476010e-03	8.814918764350e-03	8.821855296420e-03	9.480834291530e-03
2303                	2.832876527190e-03	8.814924394880e-03	8.821862442150e-03	9.480836180730e-03
2304                	2.832877567030e-03	8.814929953790e-03	8.821869506050e-03	9.480837999810e-03
2305                	2.832878595280e-03	8.814935438410e-03	8.821876487230e-03	9.480839752180e-03
2306                	2.832879611620e-03	8.814940847650e-03	8.821883386100e-03	9.480841441770e-03
2307                	2.832880615420e-03	8.814946182900e-03	8.821890204180e-03	9.480843074570e-03
2308                	2.832881606010e-03	8.814951447320e-03	8.821896943620e-03	9.480844654020e-03
2309                	2.832882582760e-03	8.814956644510e-03	8.821903607570e-03	9.480846183140e-03
2310                	2.832883544970e-03	8.814961776710e-03	8.821910196550e-03	9.480847662860e-03
2311                	2.832884490600e-03	8.814966844230e-03	8.821916707360e-03	9.480849094630e-03
2312                	2.832885419160e-03	8.814971846250e-03	8.821923137650e-03	9.480850488230e-03
2313                	2.832886333870e-03	8.814976784110e-03	8.821929491650e-03	9.480851848020e-03
2314                	2.832887238270e-03	8.814981666840e-03	8.821935774010e-03	9.480853167890e-03
2315                	2.832888133130e-03	8.814986494310e-03	8.821941990360e-03	9.480854433640e-03
2316                	2.832889019190e-03	8.814991264950e-03	8.821948144360e-03	9.480855631440e-03
2317                	2.832889896850e-03	8.814995973790e-03	8.821954234160e-03	9.480856758940e-03
2318                	2.832890765410e-03	8.815000612840e-03	8.821960253850e-03	9.480857815550e-03
2319                	2.832891623740e-03	8.815005177510e-03	8.821966199660e-03	9.480858804280e-03
2320                	2.832892474200e-03	8.815009666590e-03	8.821972070720e-03	9.480859726630e-03
2321                	2.832893311780e-03	8.815014081800e-03	8.821977867210e-03	9.480860584120e-03
2322                	2.832894133470e-03	8.815018427640e-03	8.821983591590e-03	9.480861381560e-03
2323                	2.832894939740e-03	8.815022708290e-03	8.821989244510e-03	9.480862123690e-03
2324                	2.832895730610e-03	8.815026928570e-03	8.821994828740e-03	9.480862810840e-03
2325                	2.832896505990e-03	8.815031091950e-03	8.822000348970e-03	9.480863442900e-03
2326                	2.832897266050e-03	8.815035201360e-03	8.822005812140e-03	9.480864026090e-03
2327                	2.832898012570e-03	8.815039255590e-03	8.822011224980e-03	9.480864557880e-03
2328                	2.832898746430e-03	8.815043249710e-03	8.822016585000e-03	9.480865029080e-03
2329                	2.832899468020e-03	8.815047180480e-03	8.822021887830e-03	9.480865433290e-03
2330                	2.832900178820e-03	8.815051046400e-03	8.822027127410e-03	9.480865769030e-03
2331                	2.832900867640e-03	8.815054839900e-03	8.822032298450e-03	9.480866096990e-03
2332                	2.832901547460e-03	8.815058572070e-03	8.822037400200e-03	9.480866407740e-03
2333                	2.832902219310e-03	8.815062260990e-03	8.822042446810e-03	9.480866680480e-03
2334                	2.832902882320e-03	8.815065915090e-03	8.822047455100e-03	9.480866903260e-03
2335                	2.832903521510e-03	8.815069527410e-03	8.822052412140e-03	9.480867078960e-03
2336                	2.832904149440e-03	8.815073085580e-03	8.822057300440e-03	9.480867221440e-03
2337                	2.832904766570e-03	8.815076578770e-03	8.822062108630e-03	9.480867341270e-03
2338                	2.832905377650e-03	8.815080010370e-03	8.822066841050e-03	9.480867444640e-03
2339                	2.832905982610e-03	8.815083396560e-03	8.822071514230e-03	9.480867530810e-03
2340                	2.832906581800e-03	8.815086748350e-03	8.822076136220e-03	9.480867595400e-03
2341                	2.832907175890e-03	8.815090065580e-03	8.822080705090e-03	9.480867636210e-03
2342                	2.832907766760e-03	8.815093342410e-03	8.822085216010e-03	9.480867658910e-03
2343                	2.832908350230e-03	8.815096573390e-03	8.822089665320e-03	9.480867670450e-03
2344                	2.832908923540e-03	8.815099759020e-03	8.822094053710e-03	9.480867671900e-03
2345                	2.832909491360e-03	8.815102904420e-03	8.822098386210e-03	9.480867666010e-03
2346                	2.832910054880e-03	8.815106017080e-03	8.822102668600e-03	9.480867652480e-03
2347                	2.832910614790e-03	8.815109099440e-03	8.822106901880e-03	9.480867626970e-03
2348                	2.832911170590e-03	8.815112148050e-03	8.822111083180e-03	9.480867583630e-03
2349                	2.832911721210e-03	8.815115156770e-03	8.822115207800e-03	9.480867517410e-03
2350                	2.832912265360e-03	8.815118120840e-03	8.822119274040e-03	9.480867425210e-03
2351                	2.832912802000e-03	8.815121037560e-03	8.822123282630e-03	9.480867306590e-03
2352                	2.832913330600e-03	8.815123906110e-03	8.822127235450e-03	9.480867164080e-03
2353                	2.832913851070e-03	8.815126727570e-03	8.822131135170e-03	9.480867002190e-03
2354                	2.832914363570e-03	8.815129505020e-03	8.822134984560e-03	9.480866825840e-03
2355                	2.832914868270e-03	8.815132241830e-03	8.822138785830e-03	9.480866638830e-03
2356                	2.832915361600e-03	8.815134942580e-03	8.822142541850e-03	9.480866442740e-03
2357                	2.832915850020e-03	8.815137611440e-03	8.822146260000e-03	9.480866238160e-03
2358                	2.832916331840e-03	8.815140247590e-03	8.822149933720e-03	9.480866020170e-03
2359                	2.832916808910e-03	8.815142849940e-03	8.822153558890e-03	9.480865785850e-03
2360                	2.832917280850e-03	8.815145418650e-03	8.822157136250e-03	9.480865533550e-03
2361                	2.832917747410e-03	8.815147953300e-03	8.822160667640e-03	9.480865264790e-03
2362                	2.832918208420e-03	8.815150452460e-03	8.822164153730e-03	9.480864982960e-03
2363                	2.832918663750e-03	8.815152914580e-03	8.822167593770e-03	9.480864692490e-03
2364                	2.832919113140e-03	8.815155339610e-03	8.822170988210e-03	9.480864396890e-03
2365                	2.832919556610e-03	8.815157729260e-03	8.822174339640e-03	9.480864097940e-03
2366                	2.832919994370e-03	8.815160086650e-03	8.822177651220e-03	9.480863795600e-03
2367                	2.832920426090e-03	8.815162413850e-03	8.822180922620e-03	9.480863488810e-03
2368                	2.832920852470e-03	8.815164711720e-03	8.822184160310e-03	9.480863174860e-03
2369                	2.832921273510e-03	8.815166978310e-03	8.822187360880e-03	9.480862854930e-03
2370                	2.832921689240e-03	8.815169211250e-03	8.822190521980e-03	9.480862531660e-03
2371                	2.832922099860e-03	8.815171409650e-03	8.822193642630e-03	9.480862207010e-03
2372                	2.832922505680e-03	8.815173574570e-03	8.822196723430e-03	9.480861881660e-03
2373                	2.832922907050e-03	8.815175708270e-03	8.822199766000e-03	9.480861555180e-03
2374                	2.832923304470e-03	8.815177812970e-03	8.822202771970e-03	9.480861227010e-03
2375                	2.832923698540e-03	8.815179889880e-03	8.822205742260e-03	9.480860896880e-03
2376                	2.832924088590e-03	8.815181938600e-03	8.822208677120e-03	9.480860565220e-03
2377                	2.832924474500e-03	8.815183957860e-03	8.822211576320e-03	9.480860232470e-03
2378                	2.832924856030e-03	8.815185946550e-03	8.822214439480e-03	9.480859898730e-03
2379                	2.832925233160e-03	8.815187909950e-03	8.822217266580e-03	9.480859567180e-03
2380                	2.832925606020e-03	8.815189851150e-03	8.822220058190e-03	9.480859240180e-03
2381                	2.832925974930e-03	8.815191770410e-03	8.822222816470e-03	9.480858918230e-03
2382                	2.832926340080e-03	8.815193662900e-03	8.822225541860e-03	9.480858606470e-03
2383                	2.832926701540e-03	8.815195522270e-03	8.822228233490e-03	9.480858313160e-03
2384                	2.832927059690e-03	8.815197346300e-03	8.822230892180e-03	9.480858043100e-03
2385                	2.832927415040e-03	8.815199138200e-03	8.822233521220e-03	9.480857794400e-03
2386                	2.832927768420e-03	8.815200903270e-03	8.822236124180e-03	9.480857561730e-03
2387                	2.832928120690e-03	8.815202645430e-03	8.822238702590e-03	9.480857339100e-03
2388                	2.832928472280e-03	8.815204365910e-03	8.822241255300e-03	9.480857121340e-03
2389                	2.832928823120e-03	8.815206063830e-03	8.822243779620e-03	9.480856904450e-03
2390                	2.832929172740e-03	8.815207737880e-03	8.822246273040e-03	9.480856685320e-03
2391                	2.832929520480e-03	8.815209387440e-03	8.822248734240e-03	9.480856461390e-03
2392                	2.832929866280e-03	8.815211020010e-03	8.822251163380e-03	9.480856230790e-03
2393                	2.832930209080e-03	8.815212628900e-03	8.822253560340e-03	9.480855991220e-03
2394                	2.832930547450e-03	8.815214208390e-03	8.822255925410e-03	9.480855741330e-03
2395                	2.832930880370e-03	8.815215758670e-03	8.822258259550e-03	9.480855481670e-03
2396                	2.832931207400e-03	8.815217284000e-03	8.822260563950e-03	9.480855213730e-03
2397                	2.832931528460e-03	8.815218788370e-03	8.822262839440e-03	9.480854938780e-03
2398                	2.832931843770e-03	8.815220273720e-03	8.822265085970e-03	9.480854657510e-03
2399                	2.832932153600e-03	8.815221739730e-03	8.822267302820e-03	9.480854370930e-03
2400                	2.832932458330e-03	8.815223185020e-03	8.822269489680e-03	9.480854080270e-03
2401                	2.832932758380e-03	8.815224608580e-03	8.822271647510e-03	9.480853786500e-03
2402                	2.832933054240e-03	8.815226010610e-03	8.822273779230e-03	9.480853490600e-03
2403                	2.832933346480e-03	8.815227393040e-03	8.822275885910e-03	9.480853195110e-03
2404                	2.832933635650e-03	8.815228757340e-03	8.822277968290e-03	9.480852901750e-03
2405                	2.832933922100e-03	8.815230103790e-03	8.822280026370e-03	9.480852610480e-03
2406                	2.832934205910e-03	8.815231431870e-03	8.822282059870e-03	9.480852320110e-03
2407                	2.832934486990e-03	8.815232741080e-03	8.822284068730e-03	9.480852029220e-03
2408                	2.832934765150e-03	8.815234031220e-03	8.822286053130e-03	9.480851736770e-03
2409                	2.832935040140e-03	8.815235302320e-03	8.822288013320e-03	9.480851442290e-03
2410                	2.832935311580e-03	8.815236554440e-03	8.822289949510e-03	9.480851145870e-03
2411                	2.832935579210e-03	8.815237787680e-03	8.822291861830e-03	9.480850847980e-03
2412                	2.832935842870e-03	8.815239002170e-03	8.822293750350e-03	9.480850549260e-03
2413                	2.832936102550e-03	8.815240198150e-03	8.822295615060e-03	9.480850250280e-03
2414                	2.832936358350e-03	8.815241375950e-03	8.822297457060e-03	9.480849951390e-03
2415                	2.832936610440e-03	8.815242535820e-03	8.822299276700e-03	9.480849652710e-03
2416                	2.832936859060e-03	8.815243677900e-03	8.822301074140e-03	9.480849354180e-03
2417                	2.832937104460e-03	8.815244802230e-03	8.822302849500e-03	9.480849055700e-03
2418                	2.832937346890e-03	8.815245908770e-03	8.822304603260e-03	9.480848757130e-03
2419                	2.832937586660e-03	8.815246997240e-03	8.822306336120e-03	9.480848458200e-03
2420                	2.832937823820e-03	8.815248067870e-03	8.822308047950e-03	9.480848158550e-03
2421                	2.832938058300e-03	8.815249121130e-03	8.822309737830e-03	9.480847858640e-03
2422                	2.832938289950e-03	8.815250157600e-03	8.822311405060e-03	9.480847559320e-03
2423                	2.832938518640e-03	8.815251177800e-03	8.822313049810e-03	9.480847261310e-03
2424                	2.832938744500e-03	8.815252182200e-03	8.822314673070e-03	9.480846964810e-03
2425                	2.832938967360e-03	8.815253171130e-03	8.822316275960e-03	9.480846669700e-03
2426                	2.832939187190e-03	8.815254144500e-03	8.822317859270e-03	9.480846375600e-03
2427                	2.832939404010e-03	8.815255102700e-03	8.822319423300e-03	9.480846082140e-03
2428                	2.832939617900e-03	8.815256045630e-03	8.822320968020e-03	9.480845789030e-03
2429                	2.832939828920e-03	8.815256973170e-03	8.822322493320e-03	9.480845496190e-03
2430                	2.832940037160e-03	8.815257885320e-03	8.822323999220e-03	9.480845203630e-03
2431                	2.832940242690e-03	8.815258782240e-03	8.822325485940e-03	9.480844911450e-03
2432                	2.832940445600e-03	8.815259664280e-03	8.822326953750e-03	9.480844619780e-03
2433                	2.832940645160e-03	8.815260531850e-03	8.822328402840e-03	9.480844328800e-03
2434                	2.832940841940e-03	8.815261385620e-03	8.822329833470e-03	9.480844038480e-03
2435                	2.832941036520e-03	8.815262225290e-03	8.822331245060e-03	9.480843748330e-03
2436                	2.832941228920e-03	8.815263049540e-03	8.822332639010e-03	9.480843458930e-03
2437                	2.832941419060e-03	8.815263857810e-03	8.822334016150e-03	9.480843169770e-03
2438                	2.832941606840e-03	8.815264650070e-03	8.822335376610e-03	9.480842879120e-03
2439                	2.832941792110e-03	8.815265426500e-03	8.822336719920e-03	9.480842585220e-03
2440                	2.832941974650e-03	8.815266187280e-03	8.822338045520e-03	9.480842287250e-03
2441                	2.832942154340e-03	8.815266932640e-03	8.822339353210e-03	9.480841985480e-03
2442                	2.832942331060e-03	8.815267662810e-03	8.822340643130e-03	9.480841680780e-03
2443                	2.832942504780e-03	8.815268378180e-03	8.822341915650e-03	9.480841374050e-03
2444                	2.832942675530e-03	8.815269079280e-03	8.822343171230e-03	9.480841065920e-03
2445                	2.832942843380e-03	8.815269766650e-03	8.822344410280e-03	9.480840756780e-03
2446                	2.832943008400e-03	8.815270440780e-03	8.822345633090e-03	9.480840446890e-03
2447                	2.832943170690e-03	8.815271102000e-03	8.822346839750e-03	9.480840136410e-03
2448                	2.832943330310e-03	8.815271750530e-03	8.822348030330e-03	9.480839825450e-03
2449                	2.832943487340e-03	8.815272386260e-03	8.822349204750e-03	9.480839514000e-03
2450                	2.832943641850e-03	8.815273009320e-03	8.822350363040e-03	9.480839202120e-03
2451                	2.832943793950e-03	8.815273619970e-03	8.822351505230e-03	9.480838890030e-03
2452                	2.832943943740e-03	8.815274218540e-03	8.822352631440e-03	9.480838577830e-03
2453                	2.832944091320e-03	8.815274805410e-03	8.822353741870e-03	9.480838265500e-03
2454                	2.832944236710e-03	8.815275380890e-03	8.822354836800e-03	9.480837952970e-03
2455                	2.832944379940e-03	8.815275944210e-03	8.822355915560e-03	9.480837639450e-03
2456                	2.832944520930e-03	8.815276494790e-03	8.822356977680e-03	9.480837324060e-03
2457                	2.832944659560e-03	8.815277034160e-03	8.822358024800e-03	9.480837007380e-03
2458                	2.832944795870e-03	8.815277561760e-03	8.822359056300e-03	9.480836689250e-03
2459                	2.832944929870e-03	8.815278077970e-03	8.822360072790e-03	9.480836370480e-03
2460                	2.832945061570e-03	8.815278583540e-03	8.822361074990e-03	9.480836052020e-03
2461                	2.832945190980e-03	8.815279079100e-03	8.822362063360e-03	9.480835734400e-03
2462                	2.832945318120e-03	8.815279564950e-03	8.822363038130e-03	9.480835417770e-03
2463                	2.832945443080e-03	8.815280041170e-03	8.822363999510e-03	9.480835102090e-03
2464                	2.832945565960e-03	8.815280508000e-03	8.822364947790e-03	9.480834787300e-03
2465                	2.832945686890e-03	8.815280965530e-03	8.822365883240e-03	9.480834473240e-03
2466                	2.832945806010e-03	8.815281413700e-03	8.822366805940e-03	9.480834159780e-03
2467                	2.832945923390e-03	8.815281852340e-03	8.822367715830e-03	9.480833846770e-03
2468                	2.832946039070e-03	8.815282281320e-03	8.822368612800e-03	9.480833534120e-03
2469                	2.832946153060e-03	8.815282700630e-03	8.822369496770e-03	9.480833221810e-03
2470                	2.832946265350e-03	8.815283110410e-03	8.822370367820e-03	9.480832909890e-03
2471                	2.832946375930e-03	8.815283510880e-03	8.822371226100e-03	9.480832598420e-03
2472                	2.832946485130e-03	8.815283902270e-03	8.822372071870e-03	9.480832286800e-03
2473                	2.832946592580e-03	8.815284284170e-03	8.822372904960e-03	9.480831977170e-03
2474                	2.832946698050e-03	8.815284656960e-03	8.822373725550e-03	9.480831670000e-03
2475                	2.832946801600e-03	8.815285021260e-03	8.822374534160e-03	9.480831365030e-03
2476                	2.832946903360e-03	8.815285377590e-03	8.822375331330e-03	9.480831061930e-03
2477                	2.832947003490e-03	8.815285726250e-03	8.822376117460e-03	9.480830760220e-03
2478                	2.832947102120e-03	8.815286067350e-03	8.822376892770e-03	9.480830459360e-03
2479                	2.832947198080e-03	8.815286393450e-03	8.822377657240e-03	9.480830157500e-03
2480                	2.832947292430e-03	8.815286712560e-03	8.822378410210e-03	9.480829858160e-03
