# Residuals         
# Time              	p                   	Ux                  	Uy                  	Uz                  
630                 	3.708636780350e-03	8.281767623810e-04	2.547256488570e-03	2.448849357780e-03
631                 	3.502408886470e-03	8.735734907400e-04	2.749575405010e-03	2.590750711030e-03
632                 	3.734962544820e-03	8.715022148290e-04	2.464590883670e-03	2.194577219440e-03
633                 	3.692334783940e-03	8.455033697930e-04	2.728208175300e-03	2.669114891290e-03
634                 	3.741907367450e-03	8.702145420940e-04	2.704639849350e-03	2.502943030720e-03
635                 	3.773843094430e-03	8.513935562290e-04	2.481591039570e-03	2.243266167130e-03
636                 	3.534686754770e-03	8.491333977610e-04	2.804876294010e-03	2.760581831500e-03
637                 	3.595028648370e-03	8.759071984560e-04	2.601081913460e-03	2.378382866550e-03
638                 	3.681858893700e-03	8.486524407570e-04	2.604084019310e-03	2.479153584490e-03
639                 	3.595569091300e-03	8.588076590960e-04	2.694787092770e-03	2.614120387650e-03
640                 	3.681627365000e-03	8.684793654330e-04	2.519422516730e-03	2.201521033530e-03
641                 	3.737409904510e-03	8.284223268520e-04	2.610324108380e-03	2.520461487560e-03
642                 	3.457531774630e-03	8.793968922960e-04	2.751891246260e-03	2.567256813950e-03
643                 	3.744102646540e-03	8.678852651110e-04	2.464072025090e-03	2.221196593060e-03
644                 	3.636570522950e-03	8.396939782880e-04	2.731468338840e-03	2.655636796110e-03
645                 	3.741916430750e-03	8.692844346900e-04	2.663591016460e-03	2.429033672140e-03
646                 	3.701688329080e-03	8.450763313230e-04	2.482410255260e-03	2.297987091510e-03
647                 	3.536360545720e-03	8.521897787000e-04	2.794789309360e-03	2.724982872360e-03
648                 	3.619487054400e-03	8.784674672900e-04	2.547629750950e-03	2.320720608210e-03
649                 	3.667352305560e-03	8.381311543750e-04	2.635710296660e-03	2.536831509910e-03
650                 	3.565868990750e-03	8.492743969240e-04	2.701348026820e-03	2.582528861190e-03
651                 	3.689303652930e-03	8.600542725240e-04	2.477781119290e-03	2.162699502070e-03
652                 	3.653054383140e-03	8.213886559240e-04	2.641057906600e-03	2.565170271120e-03
653                 	3.483281125030e-03	8.643729095070e-04	2.694138781050e-03	2.506289481690e-03
654                 	3.706838084020e-03	8.695565462730e-04	2.478453641700e-03	2.273799598100e-03
655                 	3.637174727930e-03	8.484583473010e-04	2.703300363790e-03	2.634090659070e-03
656                 	3.691429536260e-03	8.717497181910e-04	2.596079596670e-03	2.387255915020e-03
657                 	3.718091489680e-03	8.340250975130e-04	2.485016470290e-03	2.343583028960e-03
658                 	3.545574616060e-03	8.613331700510e-04	2.776388416710e-03	2.669255331520e-03
659                 	3.653867266620e-03	8.708721618420e-04	2.489120756760e-03	2.248849801360e-03
660                 	3.629745147260e-03	8.358235820290e-04	2.661077864730e-03	2.587480439650e-03
661                 	3.624876202740e-03	8.404311937270e-04	2.689480477520e-03	2.525235484730e-03
662                 	3.680671155160e-03	8.535729301440e-04	2.463082759890e-03	2.160457498740e-03
663                 	3.511307190110e-03	8.175355792890e-04	2.677106475350e-03	2.640058781240e-03
664                 	3.448378993540e-03	8.518807626430e-04	2.610693784630e-03	2.419696331160e-03
665                 	3.650247695260e-03	8.484026820320e-04	2.481685476010e-03	2.296057538450e-03
666                 	3.558944013890e-03	8.469071496520e-04	2.671577192080e-03	2.609010647540e-03
667                 	3.666624279460e-03	8.630168808250e-04	2.524339306010e-03	2.302125073950e-03
668                 	3.736948832180e-03	8.336512804210e-04	2.502845428850e-03	2.396513564510e-03
669                 	3.555782513350e-03	8.761988087280e-04	2.772071101200e-03	2.628934977650e-03
670                 	3.703209082380e-03	8.792934534050e-04	2.481613130840e-03	2.219626290260e-03
671                 	3.683207646010e-03	8.459139786380e-04	2.703936352690e-03	2.647995145780e-03
672                 	3.708966513420e-03	8.581711693310e-04	2.703020720430e-03	2.517295772840e-03
673                 	3.758109217740e-03	8.486229582670e-04	2.477430423080e-03	2.186532420970e-03
674                 	3.500055716020e-03	8.379845213560e-04	2.769984972580e-03	2.737130950770e-03
675                 	3.539764045890e-03	8.674836586540e-04	2.604814028480e-03	2.398164501790e-03
676                 	3.681205743570e-03	8.497097696290e-04	2.562066687580e-03	2.403467681810e-03
677                 	3.599824121900e-03	8.596073859610e-04	2.696861074000e-03	2.624031561760e-03
678                 	3.655503162530e-03	8.675463937720e-04	2.538053129820e-03	2.248463582720e-03
679                 	3.733380178700e-03	8.260101703780e-04	2.560011581230e-03	2.466816811880e-03
680                 	3.466458486770e-03	8.736961610480e-04	2.748202270350e-03	2.572268680000e-03
681                 	3.730208246040e-03	8.671081235180e-04	2.456621964090e-03	2.188346200970e-03
682                 	3.646776917790e-03	8.433741652610e-04	2.722127882040e-03	2.667084087140e-03
683                 	3.764296997690e-03	8.693608691600e-04	2.681579263860e-03	2.471037223130e-03
684                 	3.762048353100e-03	8.503370999540e-04	2.481483289910e-03	2.262025852010e-03
685                 	3.538266993120e-03	8.521635144980e-04	2.815437602250e-03	2.771500616720e-03
686                 	3.589527869280e-03	8.866062445020e-04	2.603118818740e-03	2.388291043660e-03
687                 	3.698551490630e-03	8.471026009920e-04	2.619781735360e-03	2.501648894160e-03
688                 	3.577360986960e-03	8.569485548990e-04	2.702063161250e-03	2.609440664920e-03
689                 	3.681502258830e-03	8.626874643480e-04	2.506630106060e-03	2.180646888710e-03
690                 	3.696625488050e-03	8.260218630060e-04	2.618870644960e-03	2.531523726440e-03
691                 	3.482088995690e-03	8.726093178930e-04	2.730399548010e-03	2.537430644140e-03
692                 	3.759232492190e-03	8.706157145630e-04	2.475779486320e-03	2.237940891360e-03
693                 	3.661035363010e-03	8.449255257800e-04	2.741953085410e-03	2.655812600570e-03
694                 	3.712420911100e-03	8.746180992550e-04	2.659143484460e-03	2.435552769470e-03
695                 	3.723563408790e-03	8.416709852900e-04	2.477409638300e-03	2.309916307400e-03
696                 	3.557044917380e-03	8.547874854420e-04	2.793627146920e-03	2.706931140690e-03
697                 	3.638701598290e-03	8.769668612750e-04	2.529121988380e-03	2.299515327350e-03
698                 	3.624256013610e-03	8.380422211280e-04	2.639658354800e-03	2.560063265570e-03
699                 	3.592488504140e-03	8.429585439220e-04	2.689893385710e-03	2.559033733280e-03
700                 	3.691241029620e-03	8.596599704480e-04	2.475070071020e-03	2.164655455670e-03
701                 	3.624184352580e-03	8.211744866340e-04	2.656170279020e-03	2.592499600640e-03
702                 	3.437943591160e-03	8.635389598690e-04	2.677447728450e-03	2.499511394720e-03
703                 	3.681207593280e-03	8.572069185910e-04	2.460071682660e-03	2.271252953290e-03
704                 	3.580128089750e-03	8.454961106510e-04	2.680876624800e-03	2.616734802690e-03
705                 	3.661254685980e-03	8.668239562010e-04	2.550618632560e-03	2.346926201630e-03
706                 	3.671246237560e-03	8.322040558910e-04	2.472591473390e-03	2.349726793180e-03
707                 	3.537413428720e-03	8.584133638190e-04	2.745995508720e-03	2.636322174050e-03
708                 	3.655910320820e-03	8.671583995900e-04	2.469443026000e-03	2.220175701200e-03
709                 	3.646210516980e-03	8.367854840260e-04	2.670660103190e-03	2.595565925240e-03
710                 	3.607577928980e-03	8.429411287070e-04	2.686149875250e-03	2.523402038850e-03
711                 	3.720762201030e-03	8.462018830930e-04	2.451734014380e-03	2.145652310020e-03
712                 	3.490551697650e-03	8.199794074840e-04	2.704557266860e-03	2.664736434270e-03
713                 	3.484309269990e-03	8.547090167810e-04	2.597389904500e-03	2.404111882720e-03
714                 	3.641524589870e-03	8.524227860850e-04	2.506743864270e-03	2.334493424200e-03
715                 	3.593463950140e-03	8.489011250470e-04	2.670809958220e-03	2.608477962680e-03
716                 	3.661637090050e-03	8.658138452280e-04	2.533305443870e-03	2.284869355860e-03
717                 	3.742664454240e-03	8.311973624570e-04	2.521086662670e-03	2.416424137100e-03
718                 	3.495805462970e-03	8.757103881970e-04	2.763437765680e-03	2.616748377310e-03
719                 	3.734445676020e-03	8.688896865770e-04	2.451587597620e-03	2.186244232980e-03
720                 	3.668933541320e-03	8.409975473860e-04	2.717470274460e-03	2.662711521660e-03
721                 	3.758611435360e-03	8.600907588990e-04	2.707314129110e-03	2.508748696310e-03
722                 	3.759651182260e-03	8.567863624720e-04	2.496349897410e-03	2.228157596280e-03
723                 	3.530814550040e-03	8.460716690210e-04	2.796124880070e-03	2.761296829910e-03
724                 	3.564535373910e-03	8.725251482500e-04	2.614471774200e-03	2.396343450050e-03
725                 	3.710254490620e-03	8.489767070030e-04	2.587266370850e-03	2.439870993260e-03
726                 	3.569297525960e-03	8.623584587940e-04	2.699507992810e-03	2.622729359230e-03
727                 	3.684798914230e-03	8.655031135380e-04	2.527942074130e-03	2.221200480320e-03
728                 	3.729076939890e-03	8.289551956150e-04	2.587453539240e-03	2.488090272820e-03
729                 	3.487372131540e-03	8.788848453210e-04	2.757767632160e-03	2.571160228920e-03
730                 	3.729806469240e-03	8.770275620810e-04	2.482381611150e-03	2.223619237230e-03
731                 	3.671262758780e-03	8.461570957770e-04	2.728658096950e-03	2.664898893230e-03
732                 	3.751002590500e-03	8.723781949370e-04	2.674884568510e-03	2.457564110470e-03
733                 	3.747766101910e-03	8.450515473920e-04	2.480184071730e-03	2.276629507520e-03
734                 	3.529758318730e-03	8.519096053400e-04	2.805317485540e-03	2.751215060040e-03
735                 	3.623826807970e-03	8.760933373080e-04	2.569944288500e-03	2.350304172430e-03
